,Unnamed: 0,Unnamed: 0.1,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2748,2748,7677699,50061,80,6,710,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,118.33333333333331,91.0201442905177,262.0,20.0,385.0,192.5,126.572113832392,282.0,103.0,448.0,149.33333333333334,128.70249932823108,282.0,25.0,0,0,0,0,72,92,4225.352112676056,5633.802816901409,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2749,2749,360771,62368,53,17,174,1,3,38.0,170.0,38.0,38.0,38.0,0.0,66.0,38.0,56.66666666666666,16.165807537309522,58.0,60.62177826491071,123.0,3.0,0.0,0.0,0.0,0.0,0.0,174.0,87.0,55.154328932550705,126.0,48.0,0,0,0,0,8,24,5747.126436781609,17241.379310344826,38.0,66.0,49.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,3.0,61.5,38.0,56.66666666666666,0,0,0,0,0,0,1,38,3,170,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2750,2750,1673751,51897,53,17,28631,1,1,40.0,118.0,40.0,40.0,40.0,0.0,118.0,118.0,118.0,0.0,28631.0,0.0,28631.0,28631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,34.92717683629632,34.92717683629632,40.0,118.0,66.0,45.033320996790806,2028.0,0,0,0,0,0,0,0,0,1.0,99.0,40.0,118.0,0,0,0,0,0,0,1,40,1,118,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2751,2751,6615335,52278,53,17,1025,1,1,51.0,79.0,51.0,51.0,51.0,0.0,79.0,79.0,79.0,0.0,1025.0,0.0,1025.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,975.6097560975608,975.6097560975608,51.0,79.0,60.33333333333334,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,90.5,51.0,79.0,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2752,2752,3200077,80,49792,6,4278263,4,4,935.0,302.0,935.0,0.0,233.75,467.50000000000006,302.0,0.0,75.5,151.0,611180.4285714285,1600774.6292580618,4241294.0,4.0,36962.0,12320.666666666668,17878.047441858223,32832.0,43.0,4245384.0,1415128.0,2447532.164138196,4241294.0,313.0,0,0,0,0,136,136,0.9349588840143768,0.9349588840143768,0.0,935.0,137.44444444444446,315.31932667976093,99426.27777777775,0,0,0,0,1,0,0,0,1.0,154.625,233.75,75.5,0,0,0,0,0,0,4,935,4,302,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2753,2753,3585928,80,54014,6,4473251,4,5,935.0,323.0,935.0,0.0,233.75,467.50000000000006,323.0,0.0,64.6,144.4499913464864,559156.375,1541433.6813055326,4373246.0,5.0,99168.0,33056.0,49277.1943296288,89696.0,27.0,4383523.0,1095880.75,2184910.951262374,4373246.0,830.0,0,0,0,0,136,168,0.8942042375891717,1.1177552969864646,0.0,935.0,125.8,301.90094033934014,91144.17777777778,1,0,0,0,1,0,0,0,1.0,139.77777777777777,233.75,64.6,0,0,0,0,0,0,4,935,5,323,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2754,2754,5357002,53994,53,17,36910,1,1,28.0,118.0,28.0,28.0,28.0,0.0,118.0,118.0,118.0,0.0,36910.0,0.0,36910.0,36910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,27.0929287455974,27.0929287455974,28.0,118.0,58.0,51.96152422706631,2700.0,0,0,0,0,0,0,0,0,1.0,87.0,28.0,118.0,0,0,0,0,0,0,1,28,1,118,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2755,2755,4777323,65114,53,17,405,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,405.0,0.0,405.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2469.1358024691363,2469.1358024691363,45.0,61.0,50.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,2756,3175924,80,39014,6,4443119,4,4,935.0,355.0,935.0,0.0,233.75,467.50000000000006,355.0,0.0,88.75,177.5,634731.2857142857,1649140.1583058075,4374413.0,3.0,68698.0,22899.333333333336,27941.60114118969,54042.0,25.0,4428460.0,1476153.3333333337,2510066.427323455,4374413.0,4626.0,0,0,0,0,136,136,0.9002684825682139,0.9002684825682139,0.0,935.0,143.33333333333334,319.24716130296287,101918.75,0,0,0,0,1,0,0,0,1.0,161.25,233.75,88.75,0,0,0,0,0,0,4,935,4,355,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2757,2757,3477171,80,34582,6,4146217,4,4,935.0,314.0,935.0,0.0,233.75,467.50000000000006,314.0,0.0,78.5,157.0,592316.7142857142,1552635.1781868262,4113326.0,4.0,32885.0,10961.666666666668,16812.768996608895,30369.0,827.0,4143697.0,1381232.3333333335,2366064.0256494186,4113326.0,12517.0,0,0,0,0,136,136,0.9647348414229164,0.9647348414229164,0.0,935.0,138.77777777777777,316.12646906648683,99935.94444444444,0,0,0,0,1,0,0,0,1.0,156.125,233.75,78.5,0,0,0,0,0,0,4,935,4,314,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2758,2758,3540383,50536,53,17,237,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,237.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4219.4092827004215,4219.4092827004215,42.0,58.0,47.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2759,2759,3461930,80,47992,6,4262399,4,4,935.0,315.0,935.0,0.0,233.75,467.50000000000006,315.0,0.0,78.75,157.5,608914.1428571428,1558799.4189274244,4143614.0,7.0,118778.0,39592.66666666667,37910.29645536069,75624.0,48.0,4219236.0,1406412.0,2370519.656855644,4143614.0,25267.0,0,0,0,0,136,136,0.9384386586051656,0.9384386586051656,0.0,935.0,138.88888888888889,316.19592203428414,99979.86111111114,0,0,0,0,1,0,0,0,1.0,156.25,233.75,78.75,0,0,0,0,0,0,4,935,4,315,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2760,2760,3861762,443,50929,6,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,76923.07692307692,76923.07692307692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2761,2761,3595541,80,52444,6,4369380,4,4,935.0,357.0,935.0,0.0,233.75,467.50000000000006,357.0,0.0,89.25,178.5,624197.1428571428,1602399.4436647634,4257640.0,5.0,111735.0,37245.0,37791.272127304735,75580.0,22.0,4333220.0,1444406.6666666663,2436516.0580282114,4257640.0,7804.0,0,0,0,0,136,136,0.9154616902169188,0.9154616902169188,0.0,935.0,143.55555555555554,319.4135685561554,102025.02777777775,0,0,0,0,1,0,0,0,1.0,161.5,233.75,89.25,0,0,0,0,0,0,4,935,4,357,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2762,2762,7704452,63824,445,6,145140,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48380.0,82809.19989349009,143998.0,59.0,145140.0,72570.0,101097.88493336544,144057.0,1083.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,20.669698222405952,6.889899407468652,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2763,2763,6587319,51914,80,6,591,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,98.5,61.13509630318742,177.0,25.0,300.0,150.0,55.154328932550705,189.0,111.0,438.0,146.0,157.4388770285154,324.0,25.0,0,0,0,0,72,92,5076.142131979695,6768.1895093062585,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2764,2764,740978,443,51279,6,165,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,55.0,68.50547423381579,134.0,12.0,165.0,82.5,72.8319984622144,134.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,18181.81818181818,6060.606060606061,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,3,31,1,0,1043,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2765,2765,3214081,80,58632,6,4733912,4,5,935.0,694.0,935.0,0.0,233.75,467.50000000000006,347.0,0.0,138.8,190.05972745429264,591739.0,1564255.1997317171,4458358.0,4.0,275550.0,91850.0,138159.31502073974,250743.0,44.0,4709099.0,1177274.75,2189747.648542996,4458358.0,702.0,0,0,0,0,136,168,0.8449671223292702,1.0562089029115878,0.0,935.0,162.9,307.26009611836463,94408.76666666666,0,0,0,0,1,0,0,0,1.0,181.0,233.75,138.8,0,0,0,0,0,0,4,935,5,694,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2766,2766,416236,5046,53,17,209,1,3,37.0,269.0,37.0,37.0,37.0,0.0,116.0,37.0,89.66666666666669,45.610671265980436,69.66666666666666,115.47438388375723,203.0,2.0,0.0,0.0,0.0,0.0,0.0,209.0,104.5,142.12846301849606,205.0,4.0,0,0,0,0,8,24,4784.6889952153115,14354.066985645932,37.0,116.0,68.6,43.270082042908115,1872.3,0,0,0,0,0,0,0,0,3.0,85.75,37.0,89.66666666666669,0,0,0,0,0,0,1,37,3,269,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2767,2767,3591085,80,40596,6,4437361,4,4,935.0,301.0,935.0,0.0,233.75,467.50000000000006,301.0,0.0,75.25,150.5,633908.7142857143,1622011.4025969643,4311558.0,5.0,125798.0,41932.66666666667,42779.18228920853,85534.0,26.0,4397091.0,1465697.0,2464952.8967026942,4311558.0,350.0,0,0,0,0,136,136,0.9014366872562318,0.9014366872562318,0.0,935.0,137.33333333333334,315.2542624612712,99385.25,0,0,0,0,1,0,0,0,1.0,154.5,233.75,75.25,0,0,0,0,0,0,4,935,4,301,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2768,2768,1348407,50227,80,6,85,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,85.0,85.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,23529.411764705877,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2769,2769,3392096,80,47768,6,4443222,4,4,935.0,336.0,935.0,0.0,233.75,467.50000000000006,336.0,0.0,84.0,168.0,634745.9999999999,1653757.8956631876,4384960.0,4.0,58256.0,19418.666666666664,20939.74718885912,41619.0,22.0,4401577.0,1467192.3333333337,2526867.275245444,4384960.0,2642.0,0,0,0,0,136,136,0.9002476131059849,0.9002476131059849,0.0,935.0,141.22222222222226,317.7317177186509,100953.44444444444,0,0,0,0,1,0,0,0,1.0,158.875,233.75,84.0,0,0,0,0,0,0,4,935,4,336,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2770,2770,3274941,80,60714,6,4312061,4,4,935.0,380.0,935.0,0.0,233.75,467.50000000000006,380.0,0.0,95.0,190.0,616008.7142857143,1598254.8174276126,4240322.0,5.0,71734.0,23911.333333333336,21034.197401691687,39756.0,47.0,4272252.0,1424084.0,2438970.269951645,4240322.0,2600.0,0,0,0,0,136,136,0.9276306619966648,0.9276306619966648,0.0,935.0,146.11111111111111,321.4204584514046,103311.11111111114,0,0,0,0,1,0,0,0,1.0,164.375,233.75,95.0,0,0,0,0,0,0,4,935,4,380,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2771,2771,792648,62351,53,17,952,1,1,44.0,172.0,44.0,44.0,44.0,0.0,172.0,172.0,172.0,0.0,952.0,0.0,952.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1050.4201680672268,1050.4201680672268,44.0,172.0,86.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,130.0,44.0,172.0,0,0,0,0,0,0,1,44,1,172,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2772,2772,3449139,80,39978,6,4437843,4,4,935.0,294.0,935.0,0.0,233.75,467.50000000000006,294.0,0.0,73.5,147.0,633977.5714285715,1642045.2533551825,4357517.0,6.0,80318.0,26772.666666666664,40819.89191966747,73767.0,127.0,4431286.0,1477095.3333333337,2494583.7085358216,4357517.0,18825.0,0,0,0,0,136,136,0.9013387810249258,0.9013387810249258,0.0,935.0,136.55555555555554,314.80831910509886,99104.27777777775,0,0,0,0,1,0,0,0,1.0,153.625,233.75,73.5,0,0,0,0,0,0,4,935,4,294,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2773,2773,1759894,53323,80,6,54525198,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54525198.0,0.0,54525198.0,54525198.0,54525198.0,54525198.0,0.0,54525198.0,54525198.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0366802886254535,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2774,2774,7106057,55754,53,17,75061,2,2,90.0,170.0,45.0,45.0,45.0,0.0,85.0,85.0,85.0,0.0,25020.333333333336,34846.4339830252,64821.0,1.0,64821.0,64821.0,0.0,64821.0,64821.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,26.64499540373829,26.64499540373829,45.0,85.0,61.0,21.90890230020664,480.0,0,0,0,0,0,0,0,0,1.0,76.25,45.0,85.0,0,0,0,0,0,0,2,90,2,170,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2775,2775,3406058,80,57672,6,4436593,4,4,935.0,305.0,935.0,0.0,233.75,467.50000000000006,305.0,0.0,76.25,152.5,633799.0,1612692.0672553496,4289974.0,9.0,146610.0,48870.0,52845.86735970942,104982.0,47.0,4394956.0,1464985.3333333337,2447068.386093926,4289974.0,309.0,0,0,0,0,136,136,0.9015927311790828,0.9015927311790828,0.0,935.0,137.77777777777777,315.5165517757261,99550.69444444444,0,0,0,0,1,0,0,0,1.0,155.0,233.75,76.25,0,0,0,0,0,0,4,935,4,305,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2776,2776,4360955,52212,443,6,338,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,169.0,213.5462479183373,320.0,18.0,338.0,169.0,213.5462479183373,320.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,8875.739644970416,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2777,2777,6852815,49521,53,17,236,1,1,32.0,128.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,236.0,0.0,236.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4237.28813559322,4237.28813559322,32.0,128.0,64.0,55.42562584220408,3072.0,0,0,0,0,0,0,0,0,1.0,96.0,32.0,128.0,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2778,2778,5508665,443,49792,6,46,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2779,2779,3264461,80,57798,6,4487493,4,4,935.0,377.0,935.0,0.0,233.75,467.50000000000006,377.0,0.0,94.25,188.5,641070.4285714286,1618953.3322009682,4311270.0,7.0,176193.0,58731.0,53810.24546496698,105718.0,28.0,4381740.0,1460580.0,2468987.6924756025,4311270.0,2446.0,0,0,0,0,136,136,0.8913662929390642,0.8913662929390642,0.0,935.0,145.77777777777774,321.1490221757564,103136.69444444444,0,0,0,0,1,0,0,0,1.0,164.0,233.75,94.25,0,0,0,0,0,0,4,935,4,377,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2780,2780,3467740,80,36000,6,4459542,4,4,935.0,345.0,935.0,0.0,233.75,467.50000000000006,345.0,0.0,86.25,172.5,637077.4285714286,1645706.562260504,4368951.0,7.0,90584.0,30194.666666666664,26485.28829998521,49617.0,25.0,4409891.0,1469963.6666666663,2510610.791955084,4368951.0,12051.0,0,0,0,0,136,136,0.8969530951833171,0.8969530951833171,0.0,935.0,142.22222222222226,318.43475696670487,101400.69444444444,0,0,0,0,1,0,0,0,1.0,160.0,233.75,86.25,0,0,0,0,0,0,4,935,4,345,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2781,2781,6176482,51950,443,6,52202631,5,1,123.0,46.0,46.0,0.0,24.6,23.27659768952499,46.0,46.0,46.0,0.0,10440526.2,23267139.866388835,52061992.0,21.0,52202631.0,13050657.75,26007640.09882009,52061992.0,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,0.0957806130499438,0.01915612260998876,0.0,46.0,30.71428571428571,21.684973950597573,470.2380952380952,0,1,0,0,1,0,0,0,0.0,35.833333333333336,24.6,46.0,0,0,0,0,0,0,5,123,1,46,258,201,2,20,140322.0,0.0,140322.0,140322.0,52061992.0,0.0,52061992.0,52061992.0,0
2782,2782,3388759,80,38002,6,4496814,4,4,935.0,361.0,935.0,0.0,233.75,467.50000000000006,361.0,0.0,90.25,180.5,642402.0,1660789.3418644844,4408499.0,6.0,88306.0,29435.333333333336,33280.232996980856,65557.0,17.0,4474059.0,1491353.0,2526378.0366390143,4408499.0,16035.0,0,0,0,0,136,136,0.8895186681059079,0.8895186681059079,0.0,935.0,144.0,319.7502931976764,102240.25,0,0,0,0,1,0,0,0,1.0,162.0,233.75,90.25,0,0,0,0,0,0,4,935,4,361,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2783,2783,3577705,80,58136,6,4423159,4,4,935.0,387.0,935.0,0.0,233.75,467.50000000000006,387.0,0.0,96.75,193.5,631879.8571428572,1630201.2845023596,4328491.0,10.0,94658.0,31552.666666666664,27658.00976811841,51685.0,16.0,4380176.0,1460058.6666666663,2484258.8656104933,4328491.0,1062.0,0,0,0,0,136,136,0.9043310448482634,0.9043310448482634,0.0,935.0,146.88888888888889,322.0649951657446,103725.8611111111,0,0,0,0,1,0,0,0,1.0,165.25,233.75,96.75,0,0,0,0,0,0,4,935,4,387,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2784,2784,3767063,53528,443,6,5848576,9,6,441.0,5586.0,206.0,0.0,49.0,84.23182296495786,1460.0,0.0,931.0,704.1335100675155,417755.4285714286,1445629.477226641,5438261.0,4.0,5848576.0,731072.0,1903126.795312313,5438261.0,15.0,224734.0,44946.8,62632.97427234316,129143.0,19.0,0,0,0,0,192,132,1.5388361201085528,1.0258907467390352,0.0,1460.0,376.6875,604.8503637264345,365843.9625,0,0,1,1,0,0,0,1,0.0,401.8,49.0,931.0,0,0,0,0,0,0,9,441,6,5586,8192,512,3,20,410300.0,0.0,410300.0,410300.0,5438261.0,0.0,5438261.0,5438261.0,0
2785,2785,5156214,52697,443,6,115483608,22,19,793.0,5591.0,420.0,0.0,36.04545454545455,99.20852367025313,1460.0,0.0,294.26315789473665,541.8695868221495,2887090.1999999993,4504126.341737786,10005294.0,1.0,115483608.0,5499219.428571427,4958099.977186015,10015331.0,30.0,110530255.0,6140569.722222223,4999565.1437065285,10024292.0,1.0,0,0,0,0,452,524,0.19050322709002995,0.16452551430502588,0.0,1460.0,151.99999999999994,388.7233011771338,151105.80487804874,0,0,1,1,0,0,0,1,0.0,155.70731707317077,36.04545454545455,294.2631578947368,0,0,0,0,0,0,22,793,19,5591,8192,123,15,20,47724.72727272727,124959.57173749508,424492.0,9997.0,10000480.727272727,15800.993792106292,10005294.0,9952839.0,0
2786,2786,3476396,80,53456,6,5381036,4,5,935.0,397.0,935.0,0.0,233.75,467.50000000000006,397.0,0.0,79.4,177.5437974134833,672629.5000000001,1528376.6878138569,4355368.0,7.0,24964.0,8321.333333333332,9489.447630570145,18667.0,22.0,5374725.0,1343681.25,2061474.7212273998,4355368.0,604.0,0,0,0,0,136,176,0.7433512803110777,0.9291891003888472,0.0,935.0,133.2,308.1146251352282,94934.62222222221,0,0,0,0,1,0,0,0,1.0,148.0,233.75,79.4,0,0,0,0,0,0,4,935,5,397,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2787,2787,3186173,80,39196,6,4606561,4,4,935.0,345.0,935.0,0.0,233.75,467.50000000000006,345.0,0.0,86.25,172.5,658080.142857143,1699241.1345822806,4511392.0,6.0,95163.0,31721.0,27524.28376906472,49954.0,60.0,4561345.0,1520448.3333333337,2590239.4979928657,4511392.0,19263.0,0,0,0,0,136,136,0.8683267192163525,0.8683267192163525,0.0,935.0,142.22222222222226,318.43475696670487,101400.69444444444,0,0,0,0,1,0,0,0,1.0,160.0,233.75,86.25,0,0,0,0,0,0,4,935,4,345,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2788,2788,3182967,80,59134,6,4549482,4,4,935.0,379.0,935.0,0.0,233.75,467.50000000000006,379.0,0.0,94.75,189.5,649926.0000000001,1692019.9886439482,4486983.0,6.0,62492.0,20830.666666666664,23183.28141858553,45822.0,26.0,4532806.0,1510935.3333333337,2577340.017123145,4486983.0,16847.0,0,0,0,0,136,136,0.879220975047269,0.879220975047269,0.0,935.0,146.0,321.32965938425286,103252.75,0,0,0,0,1,0,0,0,1.0,164.25,233.75,94.75,0,0,0,0,0,0,4,935,4,379,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2789,2789,5337852,49716,53,17,306,1,1,83.0,211.0,83.0,83.0,83.0,0.0,211.0,211.0,211.0,0.0,306.0,0.0,306.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3267.9738562091497,3267.9738562091497,83.0,211.0,125.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,188.5,83.0,211.0,0,0,0,0,0,0,1,83,1,211,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2790,2790,6710215,45392,3389,6,2224204,9,7,1052.0,1429.0,581.0,0.0,116.88888888888887,188.8467926947956,1149.0,0.0,204.14285714285708,420.4990798925441,148280.26666666663,272226.4929934176,953129.0,77.0,2224204.0,278025.5,369462.46052532666,1057862.0,369.0,2181879.0,363646.5,422588.957456652,953129.0,33666.0,0,0,0,0,192,152,4.046391428124399,3.1471933329856436,0.0,1149.0,145.94117647058823,295.68024760462004,87426.80882352941,0,0,0,1,0,0,0,0,0.0,155.0625,116.88888888888887,204.14285714285717,0,0,0,0,0,0,9,1052,7,1429,8192,62948,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2791,2791,3158473,80,46932,6,4352182,4,4,935.0,288.0,935.0,0.0,233.75,467.50000000000006,288.0,0.0,72.0,144.0,621740.2857142857,1618997.590108945,4292971.0,6.0,59205.0,19735.0,32459.633331262383,57199.0,21.0,4350168.0,1450056.0,2462199.7191249537,4292971.0,258.0,0,0,0,0,136,136,0.9190792113013656,0.9190792113013656,0.0,935.0,135.88888888888889,314.4393599903026,98872.11111111114,0,0,0,0,1,0,0,0,1.0,152.875,233.75,72.0,0,0,0,0,0,0,4,935,4,288,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
